# USINE V4.0
# File generated 06-05-2022 12:33:43
# Model1DKisoVc
# B/C
# SolMod0DFF_phi0.670GV
# R [GV]       TOA [-]
2.16751e+04    2.69890e-02    
2.20428e+04    2.68519e-02    
2.24167e+04    2.67154e-02    
2.27970e+04    2.65796e-02    
2.31837e+04    2.64445e-02    
2.35769e+04    2.63100e-02    
2.39769e+04    2.61761e-02    
2.43836e+04    2.60429e-02    
2.47972e+04    2.59104e-02    
2.52178e+04    2.57785e-02    
2.56456e+04    2.56472e-02    
2.60806e+04    2.55165e-02    
2.65230e+04    2.53865e-02    
2.69729e+04    2.52571e-02    
2.74305e+04    2.51283e-02    
2.78958e+04    2.50002e-02    
2.83690e+04    2.48727e-02    
2.88502e+04    2.47458e-02    
2.93396e+04    2.46195e-02    
2.98372e+04    2.44938e-02    
3.03434e+04    2.43687e-02    
3.08581e+04    2.42443e-02    
3.13815e+04    2.41204e-02    
3.19138e+04    2.39971e-02    
3.24552e+04    2.38745e-02    
3.30057e+04    2.37524e-02    
3.35656e+04    2.36309e-02    
3.41350e+04    2.35100e-02    
3.47140e+04    2.33898e-02    
3.53028e+04    2.32700e-02    
3.59017e+04    2.31509e-02    
3.65107e+04    2.30324e-02    
3.71300e+04    2.29144e-02    
3.77598e+04    2.27970e-02    
3.84003e+04    2.26802e-02    
3.90517e+04    2.25640e-02    
3.97141e+04    2.24483e-02    
4.03878e+04    2.23332e-02    
4.10729e+04    2.22186e-02    
4.17696e+04    2.21046e-02    
4.24781e+04    2.19912e-02    
4.31987e+04    2.18783e-02    
4.39315e+04    2.17660e-02    
4.46767e+04    2.16542e-02    
4.54345e+04    2.15430e-02    
4.62052e+04    2.14323e-02    
4.69890e+04    2.13222e-02    
4.77860e+04    2.12126e-02    
4.85966e+04    2.11036e-02    
4.94210e+04    2.09951e-02    
5.02593e+04    2.08871e-02    
5.11118e+04    2.07796e-02    
5.19788e+04    2.06727e-02    
5.28605e+04    2.05663e-02    
5.37572e+04    2.04604e-02    
5.46691e+04    2.03551e-02    
5.55964e+04    2.02503e-02    
5.65395e+04    2.01459e-02    
5.74986e+04    2.00422e-02    
5.84739e+04    1.99389e-02    
5.94658e+04    1.98361e-02    
6.04745e+04    1.97338e-02    
