# USINE V4.0
# File generated 12-05-2022 05:02:49
# Model1DKisoVc
# LI/C
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [-]
8.45322e+03    2.61119e-02    
8.59660e+03    2.59796e-02    
8.74241e+03    2.58480e-02    
8.89070e+03    2.57170e-02    
9.04150e+03    2.55866e-02    
9.19486e+03    2.54568e-02    
9.35082e+03    2.53277e-02    
9.50943e+03    2.51992e-02    
9.67073e+03    2.50713e-02    
9.83476e+03    2.49440e-02    
1.00016e+04    2.48173e-02    
1.01712e+04    2.46913e-02    
1.03437e+04    2.45658e-02    
1.05192e+04    2.44410e-02    
1.06976e+04    2.43167e-02    
1.08791e+04    2.41931e-02    
1.10636e+04    2.40701e-02    
1.12513e+04    2.39476e-02    
1.14421e+04    2.38257e-02    
1.16362e+04    2.37045e-02    
1.18335e+04    2.35838e-02    
1.20343e+04    2.34637e-02    
1.22384e+04    2.33442e-02    
1.24460e+04    2.32252e-02    
1.26571e+04    2.31069e-02    
1.28718e+04    2.29891e-02    
1.30901e+04    2.28719e-02    
1.33121e+04    2.27552e-02    
1.35379e+04    2.26391e-02    
1.37675e+04    2.25236e-02    
1.40011e+04    2.24086e-02    
1.42386e+04    2.22942e-02    
1.44801e+04    2.21804e-02    
1.47257e+04    2.20671e-02    
1.49754e+04    2.19544e-02    
1.52295e+04    2.18422e-02    
1.54878e+04    2.17305e-02    
1.57505e+04    2.16194e-02    
1.60176e+04    2.15089e-02    
1.62893e+04    2.13989e-02    
1.65656e+04    2.12894e-02    
1.68466e+04    2.11805e-02    
1.71324e+04    2.10720e-02    
1.74229e+04    2.09642e-02    
1.77185e+04    2.08568e-02    
1.80190e+04    2.07500e-02    
1.83246e+04    2.06437e-02    
1.86355e+04    2.05379e-02    
1.89516e+04    2.04326e-02    
1.92730e+04    2.03279e-02    
1.95999e+04    2.02236e-02    
1.99324e+04    2.01199e-02    
2.02705e+04    2.00167e-02    
2.06143e+04    1.99140e-02    
2.09639e+04    1.98118e-02    
2.13195e+04    1.97101e-02    
2.16811e+04    1.96089e-02    
2.20489e+04    1.95082e-02    
2.24229e+04    1.94080e-02    
2.28032e+04    1.93082e-02    
2.31900e+04    1.92090e-02    
2.35833e+04    1.91103e-02    
2.39833e+04    1.90120e-02    
2.43901e+04    1.89143e-02    
2.48038e+04    1.88170e-02    
2.52246e+04    1.87202e-02    
2.56524e+04    1.86238e-02    
2.60875e+04    1.85280e-02    
2.65300e+04    1.84326e-02    
2.69800e+04    1.83377e-02    
2.74377e+04    1.82433e-02    
2.79030e+04    1.81493e-02    
2.83763e+04    1.80558e-02    
2.88576e+04    1.79628e-02    
2.93471e+04    1.78702e-02    
2.98449e+04    1.77781e-02    
3.03511e+04    1.76864e-02    
3.08659e+04    1.75952e-02    
3.13895e+04    1.75044e-02    
3.19219e+04    1.74141e-02    
3.24634e+04    1.73242e-02    
3.30140e+04    1.72348e-02    
3.35740e+04    1.71459e-02    
3.41434e+04    1.70573e-02    
3.47226e+04    1.69692e-02    
3.53115e+04    1.68816e-02    
3.59105e+04    1.67944e-02    
3.65196e+04    1.67076e-02    
3.71390e+04    1.66213e-02    
3.77690e+04    1.65353e-02    
3.84096e+04    1.64498e-02    
3.90611e+04    1.63648e-02    
3.97236e+04    1.62801e-02    
4.03974e+04    1.61959e-02    
4.10826e+04    1.61121e-02    
4.17795e+04    1.60288e-02    
4.24881e+04    1.59458e-02    
4.32088e+04    1.58632e-02    
4.39417e+04    1.57811e-02    
4.46870e+04    1.56994e-02    
4.54450e+04    1.56181e-02    
4.62158e+04    1.55372e-02    
4.69997e+04    1.54566e-02    
4.77969e+04    1.53765e-02    
4.86077e+04    1.52968e-02    
4.94321e+04    1.52175e-02    
5.02706e+04    1.51386e-02    
5.11233e+04    1.50601e-02    
5.19904e+04    1.49820e-02    
5.28723e+04    1.49043e-02    
5.37691e+04    1.48270e-02    
5.46811e+04    1.47500e-02    
5.56086e+04    1.46734e-02    
5.65518e+04    1.45973e-02    
5.75110e+04    1.45215e-02    
5.84865e+04    1.44461e-02    
5.94786e+04    1.43710e-02    
6.04874e+04    1.42964e-02    
6.15134e+04    1.42221e-02    
6.25568e+04    1.41482e-02    
6.36178e+04    1.40747e-02    
6.46969e+04    1.40015e-02    
