# USINE V4.0
# File generated 12-05-2022 05:02:49
# Model1DKisoVc
# B/O
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [-]
4.11376e+03    3.56770e-02    
4.18369e+03    3.54928e-02    
4.25482e+03    3.53094e-02    
4.32715e+03    3.51270e-02    
4.40071e+03    3.49455e-02    
4.47552e+03    3.47648e-02    
4.55161e+03    3.45851e-02    
4.62898e+03    3.44063e-02    
4.70768e+03    3.42283e-02    
4.78771e+03    3.40512e-02    
4.86910e+03    3.38750e-02    
4.95187e+03    3.36997e-02    
5.03606e+03    3.35253e-02    
5.12167e+03    3.33517e-02    
5.20874e+03    3.31790e-02    
5.29729e+03    3.30071e-02    
5.38734e+03    3.28361e-02    
5.47892e+03    3.26660e-02    
5.57207e+03    3.24967e-02    
5.66679e+03    3.23282e-02    
5.76313e+03    3.21606e-02    
5.86110e+03    3.19938e-02    
5.96074e+03    3.18279e-02    
6.06207e+03    3.16628e-02    
6.16513e+03    3.14985e-02    
6.26993e+03    3.13350e-02    
6.37652e+03    3.11724e-02    
6.48492e+03    3.10105e-02    
6.59517e+03    3.08495e-02    
6.70729e+03    3.06893e-02    
6.82131e+03    3.05299e-02    
6.93727e+03    3.03712e-02    
7.05521e+03    3.02134e-02    
7.17514e+03    3.00564e-02    
7.29712e+03    2.99001e-02    
7.42117e+03    2.97447e-02    
7.54733e+03    2.95900e-02    
7.67564e+03    2.94361e-02    
7.80612e+03    2.92829e-02    
7.93883e+03    2.91306e-02    
8.07379e+03    2.89790e-02    
8.21104e+03    2.88281e-02    
8.35063e+03    2.86781e-02    
8.49259e+03    2.85287e-02    
8.63697e+03    2.83802e-02    
8.78379e+03    2.82324e-02    
8.93312e+03    2.80853e-02    
9.08498e+03    2.79389e-02    
9.23943e+03    2.77933e-02    
9.39650e+03    2.76485e-02    
9.55624e+03    2.75043e-02    
9.71869e+03    2.73609e-02    
9.88391e+03    2.72183e-02    
1.00519e+04    2.70763e-02    
1.02228e+04    2.69351e-02    
1.03966e+04    2.67945e-02    
1.05734e+04    2.66547e-02    
1.07531e+04    2.65156e-02    
1.09359e+04    2.63772e-02    
1.11218e+04    2.62395e-02    
1.13109e+04    2.61025e-02    
1.15032e+04    2.59662e-02    
1.16987e+04    2.58305e-02    
1.18976e+04    2.56956e-02    
1.20999e+04    2.55613e-02    
1.23056e+04    2.54278e-02    
1.25148e+04    2.52949e-02    
1.27275e+04    2.51626e-02    
1.29439e+04    2.50311e-02    
1.31639e+04    2.49002e-02    
1.33877e+04    2.47700e-02    
