# USINE V4.0
# File generated 12-05-2022 05:02:50
# Model1DKisoVc
# HE/O
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [-]
1.18758e+03    2.67169e+01    
1.20742e+03    2.67228e+01    
1.22759e+03    2.67288e+01    
1.24810e+03    2.67348e+01    
1.26895e+03    2.67409e+01    
1.29015e+03    2.67471e+01    
1.31171e+03    2.67532e+01    
1.33362e+03    2.67595e+01    
1.35590e+03    2.67658e+01    
1.37856e+03    2.67721e+01    
1.40159e+03    2.67785e+01    
1.42500e+03    2.67850e+01    
1.44881e+03    2.67915e+01    
1.47302e+03    2.67981e+01    
1.49763e+03    2.68047e+01    
1.52265e+03    2.68113e+01    
1.54809e+03    2.68181e+01    
1.57395e+03    2.68248e+01    
1.60025e+03    2.68316e+01    
1.62698e+03    2.68385e+01    
1.65417e+03    2.68454e+01    
1.68180e+03    2.68524e+01    
1.70990e+03    2.68594e+01    
1.73847e+03    2.68665e+01    
1.76751e+03    2.68736e+01    
1.79704e+03    2.68808e+01    
1.82707e+03    2.68880e+01    
1.85759e+03    2.68953e+01    
1.88863e+03    2.69027e+01    
1.92018e+03    2.69100e+01    
1.95226e+03    2.69175e+01    
1.98488e+03    2.69249e+01    
2.01804e+03    2.69325e+01    
2.05176e+03    2.69400e+01    
2.08604e+03    2.69477e+01    
2.12089e+03    2.69553e+01    
2.15632e+03    2.69631e+01    
2.19235e+03    2.69708e+01    
2.22898e+03    2.69787e+01    
2.26622e+03    2.69865e+01    
2.30408e+03    2.69944e+01    
2.34257e+03    2.70024e+01    
2.38171e+03    2.70104e+01    
2.42150e+03    2.70185e+01    
2.46196e+03    2.70266e+01    
2.50309e+03    2.70348e+01    
2.54491e+03    2.70430e+01    
2.58743e+03    2.70512e+01    
2.63066e+03    2.70595e+01    
2.67461e+03    2.70679e+01    
2.71929e+03    2.70763e+01    
2.76473e+03    2.70847e+01    
2.81092e+03    2.70932e+01    
2.85788e+03    2.71017e+01    
2.90563e+03    2.71103e+01    
2.95417e+03    2.71189e+01    
3.00353e+03    2.71276e+01    
3.05371e+03    2.71363e+01    
3.10473e+03    2.71451e+01    
3.15660e+03    2.71539e+01    
3.20934e+03    2.71628e+01    
3.26295e+03    2.71717e+01    
3.31747e+03    2.71806e+01    
3.37290e+03    2.71896e+01    
3.42925e+03    2.71987e+01    
3.48654e+03    2.72078e+01    
3.54479e+03    2.72169e+01    
3.60401e+03    2.72261e+01    
3.66423e+03    2.72353e+01    
3.72545e+03    2.72445e+01    
3.78769e+03    2.72538e+01    
3.85097e+03    2.72632e+01    
3.91531e+03    2.72726e+01    
3.98072e+03    2.72820e+01    
4.04723e+03    2.72915e+01    
4.11485e+03    2.73011e+01    
4.18359e+03    2.73106e+01    
4.25349e+03    2.73202e+01    
4.32455e+03    2.73299e+01    
4.39680e+03    2.73396e+01    
4.47026e+03    2.73494e+01    
4.54495e+03    2.73591e+01    
4.62088e+03    2.73690e+01    
4.69808e+03    2.73789e+01    
4.77657e+03    2.73888e+01    
4.85638e+03    2.73987e+01    
4.93751e+03    2.74087e+01    
5.02001e+03    2.74188e+01    
5.10388e+03    2.74289e+01    
5.18915e+03    2.74390e+01    
5.27584e+03    2.74492e+01    
5.36399e+03    2.74594e+01    
5.45361e+03    2.74696e+01    
5.54472e+03    2.74799e+01    
5.63736e+03    2.74903e+01    
5.73154e+03    2.75007e+01    
5.82730e+03    2.75111e+01    
5.92466e+03    2.75215e+01    
6.02364e+03    2.75321e+01    
6.12428e+03    2.75426e+01    
6.22660e+03    2.75532e+01    
6.33063e+03    2.75638e+01    
6.43639e+03    2.75745e+01    
6.54393e+03    2.75852e+01    
6.65326e+03    2.75959e+01    
6.76442e+03    2.76067e+01    
6.87743e+03    2.76176e+01    
6.99233e+03    2.76284e+01    
7.10916e+03    2.76393e+01    
7.22793e+03    2.76503e+01    
7.34869e+03    2.76613e+01    
7.47146e+03    2.76723e+01    
7.59629e+03    2.76834e+01    
7.72320e+03    2.76945e+01    
7.85224e+03    2.77056e+01    
7.98343e+03    2.77168e+01    
8.11681e+03    2.77280e+01    
8.25242e+03    2.77393e+01    
8.39029e+03    2.77506e+01    
8.53047e+03    2.77620e+01    
8.67299e+03    2.77733e+01    
8.81789e+03    2.77848e+01    
8.96521e+03    2.77962e+01    
9.11500e+03    2.78077e+01    
9.26728e+03    2.78193e+01    
9.42211e+03    2.78308e+01    
9.57953e+03    2.78424e+01    
9.73958e+03    2.78541e+01    
9.90230e+03    2.78658e+01    
1.00677e+04    2.78775e+01    
1.02359e+04    2.78893e+01    
1.04070e+04    2.79011e+01    
1.05808e+04    2.79129e+01    
1.07576e+04    2.79248e+01    
1.09373e+04    2.79367e+01    
1.11201e+04    2.79487e+01    
1.13058e+04    2.79606e+01    
1.14947e+04    2.79727e+01    
1.16868e+04    2.79847e+01    
1.18820e+04    2.79968e+01    
1.20805e+04    2.80090e+01    
1.22824e+04    2.80211e+01    
1.24876e+04    2.80333e+01    
1.26962e+04    2.80456e+01    
1.29083e+04    2.80579e+01    
1.31240e+04    2.80702e+01    
1.33433e+04    2.80825e+01    
1.35662e+04    2.80949e+01    
1.37928e+04    2.81074e+01    
1.40233e+04    2.81198e+01    
1.42576e+04    2.81323e+01    
1.44958e+04    2.81449e+01    
1.47380e+04    2.81574e+01    
1.49842e+04    2.81700e+01    
1.52345e+04    2.81827e+01    
1.54891e+04    2.81953e+01    
1.57478e+04    2.82081e+01    
1.60109e+04    2.82208e+01    
1.62784e+04    2.82336e+01    
1.65504e+04    2.82464e+01    
1.68269e+04    2.82592e+01    
1.71080e+04    2.82721e+01    
1.73939e+04    2.82851e+01    
1.76845e+04    2.82980e+01    
1.79799e+04    2.83110e+01    
1.82803e+04    2.83240e+01    
1.85857e+04    2.83371e+01    
1.88963e+04    2.83502e+01    
1.92120e+04    2.83633e+01    
1.95329e+04    2.83765e+01    
1.98593e+04    2.83897e+01    
2.01911e+04    2.84029e+01    
2.05284e+04    2.84161e+01    
2.08714e+04    2.84294e+01    
2.12201e+04    2.84428e+01    
2.15746e+04    2.84561e+01    
2.19351e+04    2.84695e+01    
2.23015e+04    2.84830e+01    
